"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"Cun_L_5_4",-0.0411516171199184,-0.14119126032362,-0.0638959758650627,-0.344389104196671,-0.623375477461087,0.239537705434872
"Cun_R_5_4",-0.0616895500267109,-0.135038900395269,-0.139603518754441,-0.324931720577966,-0.570558698037871,0.150688151809035
"Cun_L_5_5",0.0869311994876904,-0.295586592031544,-0.122280432908824,-0.235769138798595,-0.746452351835897,0.111511493193757
"Cun_R_5_5",0.0556323802404484,-0.356309884851179,-0.150701897656763,-0.256311360834764,-0.791882437749141,0.109355288060025
"OcG_L_4_1",-0.0314707055077589,-0.0160207065937175,0.0297773305957426,-0.31164091675084,-0.443947643936894,0.211368590849652
"OcG_R_4_1",-0.0542230720461385,0.0249253106584465,-0.0797129651026866,-0.310997659476881,-0.355515237272469,0.0381846470618779
"OcG_L_4_2",0.0018378234472525,-0.0554973780659301,0.0884918600280819,-0.328843447181335,-0.508488351547953,0.388874970685855
"OcG_R_4_2",0.0365521845687042,-0.0612870755421278,0.0417683062618259,-0.267457485736252,-0.487735935001784,0.28371659100663
"OcG_L_4_3",-0.27328962302416,0.018441967190688,-0.0416996411576257,-0.50091772174319,-0.41376533658369,0.163100623149449
"OcG_R_4_3",-0.283694379990875,0.123421844524576,-0.289359968900246,-0.466285623998941,-0.278494941818866,-0.110975816409565
"OcG_L_4_4",-0.163877033682545,-0.0379616664526224,0.0619149159383302,-0.433783394409695,-0.447624473185198,0.252234241726535
"OcG_R_4_4",-0.0956971038198493,0.0287175799241064,-0.128349473035257,-0.36941507215162,-0.372744600660965,0.0543034101175232
"sOcG_L_2_1",-0.0213784444277361,-0.0525491634909334,-0.0430085746563112,-0.310543095846382,-0.502308575348348,0.119055606581661
"sOcG_R_2_1",-0.0579145074323365,-0.0696627598146247,-0.0826602965010059,-0.367420131547518,-0.533576036439202,0.108990138401681
